Row ID,Predicted
1,7.098255505013268
2,7.097325469134683
3,7.097038938205813
4,7.090974153720262
5,7.090822672936475
6,7.093467073265946
7,7.090905991340048
8,7.093870169513226
9,7.092600100236628
10,7.090942363994981
11,7.092128478635256
12,7.09167354626933
13,20.992444304719815
14,20.964885934081135
15,20.965566706652297
16,7.0981812111324745
17,7.091759247023711
18,7.092821903494783
19,7.091547192034874
20,7.092161951038173
21,7.090856670012381
22,7.089651955692763
23,7.092788200870142
24,7.091886997758694
25,7.0917822878825145
26,7.094890184139624
27,7.092394263067613
28,7.09300037909112
29,7.089167157783972
30,7.089668681580931
31,7.088222441475886
32,7.088680466752531
33,7.093153145479919
34,7.090960993140399
35,7.093116152583619
36,7.0923502031109384
37,20.95317226154433
38,20.922492834152738
39,20.9168847829028
40,7.066546582522181
41,7.065194671649594
42,7.06454542341439
43,7.065613040630828
44,7.064651849376241
45,7.063601175302747
46,7.0642249591465225
47,7.061902646415193
48,7.06636486432472
49,7.066260154448541
50,7.065896583861083
51,7.065223966403698
52,7.0612589200638265
53,7.071855096678941
54,7.063903123690985
55,7.060979600321542
56,7.0616451501370054
57,7.069210601857556
58,7.063060142264177
59,7.064830608198745
60,7.064452656499802
61,20.941002121200174
62,20.919116124508395
63,20.914740608605687
64,7.067311718892141
65,7.062686201597413
66,7.063301305129385
67,7.064890573493406
68,7.063116285981915
69,7.0619373381435455
70,7.064021030216789
71,7.066055419367435
72,7.06447764944395
73,7.064327070785416
74,7.064395421149407
75,7.064477370375689
76,7.067816620400509
77,7.064349433418387
78,7.066735496264577
79,7.062913503054997
80,7.0695249078819
81,7.057000698175074
82,7.065307731482305
83,7.066124207566599
84,7.065560996735654
85,20.936761790611854
86,20.913068451564193
87,20.9051096724256
88,7.059550328791025
89,7.059634752586969
90,7.067268302651425
91,7.062068588230865
92,7.062542361331926
93,7.061807576486263
94,7.065730853369134
95,7.067065337924719
96,7.064461404115904
97,7.064435277828506
98,7.064023071807161
99,7.064597158873172
100,7.067650253346026
101,7.065905293580181
102,7.066251481951771
103,7.0597390264434265
104,7.069509682197689
105,7.075509330167576
106,7.064133701511734
107,7.062857927049663
108,7.063370161092241
109,20.934998680614786
110,20.90825163728882
111,20.90321002472076
112,7.069892728887846
113,7.065203590337841
114,7.057781318542993
115,7.0602007543469645
116,7.060761374773425
117,7.066116275427936
118,7.065598319750127
119,7.0656505355437424
120,7.0720190572083705
121,7.072407677354839
122,7.072030404089651
123,7.071622772519712
124,7.071631267357826
125,7.068392927725623
126,7.074443495602486
127,7.073751050891909
128,7.075001077241878
129,7.072190008459303
130,7.074170122413417
131,7.075478404640452
132,7.074604151845722
133,20.935771341958343
134,20.91285219264785
135,20.908788988850816
136,7.060346365317987
137,7.064038145042038
138,7.061585840732267
139,7.0637361648280725
140,7.062233114579353
141,7.064292836993049
142,7.061766288577511
143,7.062763591364346
144,7.062361911726674
145,7.062497652566816
146,7.062127014257113
147,7.061206505756056
148,7.0634978435260205
149,7.060981474629887
150,7.061863524971134
151,7.064875078943588
152,7.055798190394492
153,7.059311545083287
154,7.06177838501878
155,7.059176623512157
156,7.061513926564474
157,20.935660925868284
158,20.91240841462149
159,20.910925807711756
160,7.0633086002528795
161,7.061594119630496
162,7.063850146498377
163,7.061602075760986
164,7.0625206721953635
165,7.061120433661532
166,7.061666883390964
167,7.066622443391518
168,7.065583389553613
169,7.065089209625176
170,7.065566080574898
171,7.064336985921633
172,7.063617051133073
173,7.066561876830703
174,7.066259454440478
175,7.065354404394812
176,7.068700156102184
177,7.064485617004281
178,7.060530807357552
179,7.064728796082728
180,7.064431869649923
181,20.936688791101528
182,20.91213360994714
183,20.908597290984158
184,7.06056735015838
185,7.062804307245906
186,7.063942001472119
187,7.062986199336472
188,7.064430445405649
189,7.065095864821918
190,7.064532368497961
191,7.064846004052033
192,7.065421709449308
193,7.06556098971886
194,7.065886942156459
195,7.0641544284706645
196,7.061731834119254
197,7.064915478633896
198,7.064048229193573
199,7.062793462133023
200,7.063216990168091
201,7.062503778861475
202,7.069794117276211
203,7.064237089219786
204,7.0637103140906445
205,20.93674535129961
206,20.908428169464738
207,20.910745698261064
208,7.060534546259192
209,7.062046013817157
210,7.063696230482759
211,7.061909719636502
212,7.06517313412674
213,7.0619128294322655
214,7.0619010835965526
215,7.065738976642119
216,7.065855743110606
217,7.066967212458348
218,7.067550320643813
219,7.066270120347284
220,7.067985275064876
221,7.064123805983035
222,7.064054385780823
223,7.063107122930045
224,7.067368199056981
225,7.066510240249133
226,7.062230881664372
227,7.061877397783099
228,7.062437721629518
229,20.9363498487984
230,20.914020170449653
231,20.90265130427053
232,7.061381359017749
233,7.064189738068469
234,7.063334562547123
235,7.062408691073622
236,7.062179688585751
237,7.0612420301237036
238,7.061175867249878
239,7.064704739961128
240,7.064787733675162
241,7.064890979371026
242,7.065067439806007
243,7.0638704883747865
244,7.065607124309206
245,7.063484633174546
246,7.067242288141319
247,7.063433995626159
248,7.067093520520323
249,7.065615726770069
250,7.0633151690179
251,7.064387189124731
252,7.065067185399043
253,20.935073557079868
254,20.912380816017492
255,20.90699183294872
256,7.063167778618956
257,7.064974046623911
258,7.063565171638766
259,7.060438526971547
260,7.063783640495246
261,7.062404574760625
262,7.062293672458722
263,7.064719859895253
264,7.0645043625475035
265,7.064915126978838
266,7.066060550571946
267,7.063415440771165
268,7.062119143595275
269,7.060122557831019
270,7.062336205436776
271,7.06320750231481
272,7.06915354990833
273,7.066089535143015
274,7.062779417856502
275,7.061911264522328
276,7.065344246884105
277,20.93729047094028
278,20.909832761320473
279,20.903958278145048
280,7.064217264374016
281,7.063014172756994
282,7.064353426323203
283,7.059772405910195
284,7.060791426894037
285,7.060975958940834
286,7.060919486548822
287,7.0663443281785705
288,7.065544867287283
289,7.065882746072351
290,7.066173796605871
291,7.0613059893045556
292,7.0695516940430565
293,7.062749276074669
294,7.067737656504482
295,7.066339705101067
296,7.061735731994038
297,7.064514671889174
298,7.060007972559583
299,7.066867374243495
300,7.063781973493489
301,20.935770975122384
302,20.909941759025582
303,20.904548254096788
304,7.0654385254685
305,7.063802765636517
306,7.059289869310969
307,7.064607923056023
308,7.064789304213607
309,7.065368039399314
310,7.06495473586352
311,7.067655531659246
312,7.068139731048327
313,7.067671362046649
314,7.0682501541901495
315,7.0675809432995
316,7.071120132116152
317,7.063009251740755
318,7.065041774700559
319,7.06537671359977
320,7.069470158702919
321,7.060232295918336
322,7.070895241624209
323,7.0560585113293275
324,7.06553467959596
325,20.934742456772383
326,20.91050763102682
327,20.90757177974993
328,7.065374508818622
329,7.064985941082887
330,7.060580838363206
331,7.05890672408457
332,7.064799295835269
333,7.062478272032893
334,7.061677308331189
335,7.066104637536678
336,7.066207407731922
337,7.066098296926523
338,7.066088397645005
339,7.064185918141775
340,7.068982366643716
341,7.072548778887762
342,7.065132857119738
343,7.063461017386114
344,7.062813814536528
345,7.061476576969092
346,7.064677324448399
347,7.067355768397207
348,7.063844202887579
349,20.934036111736834
350,20.90867467492726
351,20.908840983990867
352,7.063305716969966
353,7.064533080933227
354,7.059046198143768
355,7.059952183353687
356,7.063441783541111
357,7.0628875100968145
358,7.061902097775386
359,7.066252748467732
360,7.065270174901924
361,7.065577801007145
362,7.065857105614426
363,7.053817230915543
364,7.062547198013177
365,7.069309919677887
366,7.058505738646738
367,7.067600584840025
368,7.059380067813475
369,7.0601501197044545
370,7.062998530913276
371,7.063537739219613
372,7.0558756003018
373,20.938991588923784
374,20.9130648535057
375,20.91020134967761
376,7.066538441283748
377,7.069341155352437
378,7.062991002548858
379,7.067874833444697
380,7.06685392056177
381,7.064229897743867
382,7.063747921918848
383,7.06910462392501
384,7.068271513191225
385,7.069503664484091
386,7.069365108977004
387,7.06985100149003
388,7.078923624763128
389,7.063644452066687
390,7.067388355133507
391,7.065724450220164
392,7.070552458250252
393,7.071596642419572
394,7.062084182920131
395,7.0632672931516245
396,7.055241837147521
397,20.934089207307494
398,20.910813046780483
399,20.90917417180346
400,7.068734928779315
