Row ID,Predicted
1,8.973043084299206
2,8.940371018598121
3,8.910388142822367
4,8.87302021565558
5,9.123444746022066
6,9.152953975402529
7,10.09644211892965
8,9.463066646162634
9,7.709484340055076
10,9.369147607752069
11,15.714733287805359
12,16.2152954577265
13,18.0265662390222
14,18.418968371561043
15,15.664331332433072
16,6.943755560533468
17,6.580808930673588
18,7.7874078576692085
19,7.784492705373524
20,7.497828189184456
21,7.4987102089038755
22,6.877240001900269
23,8.114536974686091
24,8.077545038414124
25,8.064407096101645
26,8.031735030400556
27,8.068516015604965
28,8.031148088438174
29,8.281936361197788
30,8.310858834308943
31,9.066102951189833
32,8.548828836485258
33,7.2766280798730545
34,8.931257071892043
35,15.09736201852702
36,15.480946786243948
37,18.018556985559986
38,18.385881086435372
39,15.564095158365813
40,7.388588407236783
41,7.011478014107918
42,8.200643053114813
43,8.251958950731712
44,7.934129541596598
45,7.922833465272397
46,7.2968009718668245
47,8.529799091040147
48,8.492807154768172
49,8.479669212455697
50,8.446997146754608
51,8.483990893319628
52,8.447649116770732
53,8.702786914571703
54,8.729419629908172
55,9.603872870881622
56,8.96504421367193
57,7.702998309694888
58,9.361984062688887
59,15.099893993913197
60,15.447859501118286
61,18.049692216738354
62,18.81032198163254
63,14.796475706965106
64,6.485688522492709
65,6.728924004879133
66,7.936395435404714
67,7.964403642272889
68,7.645825545641878
69,7.549909618393151
70,6.922216480635756
71,8.15503740250167
72,8.118045466229695
73,8.10490752391722
74,8.07223545821613
75,8.109229204781151
76,8.078845719762658
77,8.335644161915441
78,8.427611281313128
79,9.178808646074458
80,8.669483017532642
81,7.42692726055367
82,8.465567138032382
83,14.204876229410528
84,15.45853426365251
85,17.69389421509736
86,18.479758492699272
87,14.762449139810803
88,6.872547506175517
89,7.302861596790156
90,8.508794678793477
91,8.512045324382514
92,8.530502560028863
93,8.524599892576331
94,7.8969067548189384
95,9.129727676684862
96,9.092735740412888
97,9.079597798100409
98,9.046925732399323
99,9.123248816493735
100,9.092865331475242
101,9.349663773628029
102,9.349145048783873
103,9.818620180759215
104,9.27873901400515
105,8.19109148476519
106,9.04265275401571
107,14.028899899400708
108,15.12797077471925
109,18.519950439743916
110,19.30373662977341
111,14.4529024023181
112,6.673397241484923
113,7.103711332099563
114,8.331515430867181
115,8.342384822326032
116,8.349745697361403
117,8.285991030039689
118,7.709422108813367
119,8.959933601098824
120,8.923146691849029
121,8.905502425596778
122,8.874094992068107
123,8.950418076162519
124,9.021355176531904
125,9.227029402153631
126,9.296861828773356
127,9.768744227200958
128,9.228863060446894
129,8.10501562768368
130,8.956576896934193
131,14.00995333548862
132,15.122685210748072
133,12.196131747472172
134,12.354049660862087
135,14.704227224641127
136,6.459090924461084
137,6.918837655326533
138,8.151250520252937
139,8.147472337309399
140,7.861429317986004
141,7.850558161132624
142,7.212665720312721
143,8.417980459919107
144,8.387617284574407
145,8.371698572884974
146,8.356808243898989
147,8.42924412108783
148,8.492356044753055
149,8.804896699673547
150,8.810283584812925
151,9.839554005737632
152,9.048170836018123
153,7.9351117613312345
154,8.237022431187143
155,13.788676320716185
156,11.740170127308728
157,18.06391947196807
158,18.490372357227237
159,15.71080356942558
160,7.456056523845013
161,6.896667374895977
162,8.129441553364321
163,8.131596727912543
164,7.841552553597988
165,7.83772022861263
166,7.1832459295789155
167,8.388222361275234
168,8.362876474126006
169,8.346957762436569
170,8.314285696735483
171,8.389250700908212
172,8.45222403016194
173,8.769604665499397
174,8.767801697065943
175,9.812830776276547
176,9.00568894827114
177,7.8908555602669495
178,9.7418674934008
179,15.29085215190702
180,15.536306807887678
181,17.47880907873246
182,17.822327375029086
183,15.05093846181097
184,7.2411755369058755
185,6.530924952441565
186,7.533990297101349
187,7.537240942690386
188,7.244169094834405
189,7.736205620881761
